"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AL358115.1",0.391720483148308,0.841199166074349,4.95579550573333,9.26296798282672e-07,7.0446262942356e-06,4.53137152490561
"AC008083.2",0.428422542006457,0.489715888144112,4.95482946704102,9.30737189321006e-07,7.07080942969699e-06,4.52677074236141
"AC092902.2",-0.498423920659868,0.703214389175547,-4.95362616055915,9.36296915920108e-07,7.1085981117592e-06,4.52104112653921
"AC245060.5",0.43794008953395,1.02928759968119,4.95353611327732,9.36714254568721e-07,7.1085981117592e-06,4.5206124127864
"LINC00570",-0.33242040892545,0.527900287703615,-4.94917748908474,9.57131051417236e-07,7.25883114566022e-06,4.49986968835907
"AL139246.3",-0.676181927298952,3.09436906902299,-4.94909219004337,9.57534864728034e-07,7.25883114566022e-06,4.49946391811826
"GAS8-AS1",0.405514070965357,0.613302868851503,4.94495940509302,9.77298008370697e-07,7.40073534543964e-06,4.47981188028595
"ACBD3-AS1",0.561041867548704,1.37490573346639,4.94311713364202,9.86234122499277e-07,7.45645595762653e-06,4.4710564866793
"SLC2A1-AS1",0.363757259259338,0.610641313287274,4.94292825951301,9.87154717756296e-07,7.4594377819367e-06,4.47015903313876
"AP005329.1",0.408583557322647,1.06414280834121,4.94190963286212,9.92133938957044e-07,7.49306910956583e-06,4.4653194779269
"ITGB1-DT",0.287518039312855,0.579092814569025,4.93953570048811,1.00383235319241e-06,7.56932310577423e-06,4.45404436739599
"AC004241.3",0.479903217204259,1.59582615618885,4.9376094823598,1.01342219267766e-06,7.63757203795772e-06,4.44489938235762
"AC015726.1",-0.402713749490301,1.61888282295878,-4.93685316130722,1.01721171679757e-06,7.6620580750916e-06,4.44130954682439
"AC104964.1",0.663242203818206,0.937200416192122,4.93485903717003,1.02726887686465e-06,7.73069574166005e-06,4.43184698822532
"AC063948.1",0.493014144673237,1.28761471487023,4.93483026239173,1.02741469930076e-06,7.73069574166005e-06,4.43171047145555
"AC126696.3",0.276346503100802,0.369194282066746,4.93458010054688,1.0286832905775e-06,7.73613492160564e-06,4.43052365453887
"AF064858.1",0.819495081176796,1.81462927882162,4.9342565498287,1.03032628430124e-06,7.74438250596734e-06,4.42898874898137
"AC016065.1",0.388851889569928,2.30560053740158,4.93190875258234,1.04232449217968e-06,7.82726467089193e-06,4.41785372755735
"AC012615.4",0.443246441662694,0.771506467972909,4.93003861523666,1.05197800128079e-06,7.89456863216331e-06,4.40898763873372
"SLC5A4-AS1",0.324136646148824,0.370871500694954,4.92891050064219,1.05784289164845e-06,7.93438139259702e-06,4.40364089272723
"AC073073.2",0.307780408328314,1.21577720478534,4.92723679390485,1.06660238284216e-06,7.99585160188815e-06,4.39571037700473
"AC007216.2",0.413361018947446,0.689777380232493,4.91777845589125,1.11743378026899e-06,8.35482134445841e-06,4.35094085039609
"AL591178.1",0.679175142827451,1.78952663894921,4.91549650519255,1.13004301276621e-06,8.4357502627561e-06,4.3401515299508
"AC116049.2",0.37092340754026,0.40259986983554,4.91065728720472,1.1572384739995e-06,8.6342171617984e-06,4.3172865071853
"AC004854.2",0.368678761372915,0.749853439333828,4.90978855891188,1.16218692802565e-06,8.66657648168944e-06,4.31318402511454
"SOX9-AS1",0.300134999634691,0.663417688066456,4.90849743748951,1.1695791425894e-06,8.71711562846859e-06,4.30708807604491
"AL034550.1",0.543332762517287,1.42174252697404,4.90449332191787,1.19279390578958e-06,8.8808016851224e-06,4.28819233976003
"AC008551.1",0.584651295924459,0.639438946163499,4.90279551675288,1.20277090822638e-06,8.95038340945781e-06,4.28018457654241
"AC027801.1",0.383586610932016,0.869281370921307,4.90093650171266,1.2137875440623e-06,9.02762446202894e-06,4.27141940690351
"AC090559.1",-0.415329375142797,0.793645816680768,-4.90064110016894,1.21554704704082e-06,9.03597007805485e-06,4.27002688591512
"LINC02762",-0.333061670395855,1.04913363003857,-4.89819597673774,1.23020569902918e-06,9.14014464855224e-06,4.25850357576416
"AL441992.1",-0.332959532891509,0.543811301828713,-4.893730815784,1.25741562548197e-06,9.33252560567141e-06,4.23747403997611
"AL008723.2",0.424058273322204,0.479546642504706,4.89265656432897,1.26404801954337e-06,9.37684182367701e-06,4.23241729816338
"AC006059.1",-0.390487142921336,0.634183247723996,-4.8889464189521,1.28721475368064e-06,9.53943921906621e-06,4.21496072734771
"AC103591.3",0.784926074165668,1.66463199232027,4.88893084320366,1.28731286865644e-06,9.53943921906621e-06,4.21488746790869
"C1RL-AS1",0.454557607997481,1.54937623356383,4.88835120022754,1.2909692955196e-06,9.56153643327369e-06,4.2121613116991
"ADNP-AS1",0.488569187459135,2.35922442149015,4.88817901632905,1.29205737077901e-06,9.56459806170406e-06,4.21135156023481
"AC000123.1",0.59915211827692,2.32528809198615,4.88495507697405,1.31259430996286e-06,9.71155372548722e-06,4.19619480604672
"AC009283.1",0.604101874126132,3.14243543551886,4.8844513577845,1.31583136561307e-06,9.73042537242093e-06,4.19382750078735
"MAP3K20-AS1",0.828041301116889,0.994834526206366,4.88260869237041,1.32773860615008e-06,9.80824516976735e-06,4.1851695413627
"AC039056.2",0.396417750457319,0.861236579334966,4.88214058562941,1.33078000303708e-06,9.82559235575714e-06,4.182970574452
"AZIN1-AS1",0.356399127370623,1.00897430675974,4.881613219862,1.33421446523764e-06,9.84069940645616e-06,4.18049346790438
"AC015849.3",0.673877191340622,2.32455874323021,4.87772146255834,1.35982501059523e-06,1.0006649883167e-05,4.16222104140382
"MNX1-AS2",0.577965966256377,2.05210396331177,4.87745933958783,1.36156689701943e-06,1.00111889689561e-05,4.1609908175703
"AC069307.1",0.481114880357079,1.54785890787265,4.87429605113053,1.38275825121991e-06,1.01617319695663e-05,4.14614936432541
"AC010280.1",0.811569891786185,1.23307408734561,4.87407451272886,1.38425422449695e-06,1.01674548634553e-05,4.14511028943914
"AC104564.3",0.445285333879571,1.29086115289386,4.87359467493165,1.38749975647967e-06,1.01860158197078e-05,4.14285987083662
"AC074050.4",0.314175923351604,0.478630969674333,4.8730943459045,1.39089169865236e-06,1.02056318426997e-05,4.14051356804865
"AL590096.1",0.303637633263072,0.446397982827029,4.87298340894248,1.39164486916965e-06,1.0205875667537e-05,4.13999335724454
"AC004908.2",0.469748412006307,1.5094039769514,4.87050895274681,1.40854693065584e-06,1.03244887740316e-05,4.12839287569962
"COA6-AS1",0.460481567308866,2.25519740142068,4.86293133293071,1.46154653174916e-06,1.06908584283158e-05,4.09290227884533
"ELF3-AS1",0.434647029449061,3.32134447719777,4.86165866856851,1.47063430960722e-06,1.0751785442492e-05,4.08694664580474
"AC112721.2",0.403250370999695,0.431220107071931,4.85563664016759,1.51437978772863e-06,1.10601998304179e-05,4.05878522829832
"LINC01011",0.375466025861923,1.8555924322868,4.8552673076506,1.51710313281224e-06,1.10743841455954e-05,4.05705913543401
"AGAP1-IT1",-0.591860371915265,1.4270082726389,-4.85403498239797,1.5262241108623e-06,1.11352305690088e-05,4.05130068685695
"AC112721.1",0.277641987661871,0.294119211520741,4.85336291233611,1.53122064037711e-06,1.11659381676882e-05,4.04816078807145
"AC087741.2",0.602981787509974,1.85941800839,4.84809186918277,1.57095876693293e-06,1.14380644478897e-05,4.0235485634148
"AC073257.2",0.350349183612453,0.419379092717088,4.83833246466354,1.64717303771971e-06,1.19745256321613e-05,3.97804423896868
"AL117382.1",1.22804744557019,3.1000202107463,4.83701866473174,1.65770106928156e-06,1.20448848580909e-05,3.97192499897922
"LINC01549",0.494689886216917,0.525953258100845,4.83090903791997,1.70751777058835e-06,1.24004979077154e-05,3.94348867460943
"APTR",0.368281533766969,3.5551293293036,4.82863138800011,1.72645581174417e-06,1.25251983558267e-05,3.93289624041064
"AL360270.1",0.341502414303706,0.949689398167731,4.82206862985478,1.78216162503283e-06,1.29095161964565e-05,3.90240143049511
"PPP1R26-AS1",0.447483067133779,2.21901110183386,4.82089438375762,1.79230974847786e-06,1.29763958092044e-05,3.8969491879376
"LINC02156",0.306743771577547,0.364600971802713,4.81898529874884,1.80892744366556e-06,1.30900231962241e-05,3.88808758455175
"AL583722.1",0.357825437350328,0.738478816387012,4.81485151721049,1.8454201708776e-06,1.33336780542105e-05,3.86891054341018
"AC084864.1",0.399601839192031,0.54746174279147,4.81153481711257,1.87521143154824e-06,1.3542026109846e-05,3.85353508235323
"AL391684.1",0.339205301316579,1.0423335608141,4.81038497512912,1.88564725042488e-06,1.36104559175271e-05,3.84820697643061
"AC243964.3",-0.505385824539612,1.75649242928766,-4.80960884930066,1.89272286312739e-06,1.36476293528453e-05,3.84461125491355
"AL137002.1",0.548317180853437,0.914428045313116,4.80756239289437,1.91150235517852e-06,1.37760332419984e-05,3.83513279023882
"ARRDC1-AS1",0.333956095888357,3.61752898617301,4.80110892320922,1.97190565259811e-06,1.41969195181467e-05,3.80526714278722
"AC026979.2",0.556662333809563,2.17310849475555,4.79858554838893,1.99602032111044e-06,1.43559533597471e-05,3.79359949841049
"AC073487.1",0.442465287118216,1.00535172974968,4.7901018875917,2.07919431272477e-06,1.49314379823639e-05,3.75441434179929
"SNHG5",0.765102145714689,6.69285179779002,4.78875386453057,2.0927138737624e-06,1.50209174047878e-05,3.74819389694871
"AL357033.1",0.505063129893758,0.974470069859872,4.78859569449043,2.09430572574588e-06,1.50247358138531e-05,3.74746412888667
"AL359643.3",0.365283432628769,1.5923599047179,4.78477813323956,2.13308188246442e-06,1.52951789407261e-05,3.72985738751172
"AC073352.1",0.345318133410003,0.64396085944763,4.78458525007232,2.13505928866781e-06,1.53016180364787e-05,3.72896814932784
"AL117209.1",0.320728634932813,0.731418229639576,4.78305072569279,2.1508539671825e-06,1.54070266997368e-05,3.72189480723299
"AL049838.1",-0.436879719823765,0.861832076004036,-4.78175169098368,2.1643126386583e-06,1.54956040230405e-05,3.7159085964492
"AC136475.9",0.596536824507749,0.786818880280888,4.77668949411016,2.21753727226063e-06,1.58686564217903e-05,3.69259541274871
"AC011468.1",0.502016649651243,1.85902534123967,4.77423491273701,2.24379648251155e-06,1.60484656589726e-05,3.68129947663971
"AL162258.2",0.315587054262259,0.907985601333311,4.77269096417875,2.26046677378435e-06,1.61595446218694e-05,3.67419702199183
"AC108134.4",0.378999344190426,0.861932356818159,4.77143724857613,2.27409100769697e-06,1.62487470388671e-05,3.66843126578248
"AC073896.4",0.474433338831834,4.13227934854236,4.76850534679002,2.30626146527519e-06,1.6462015373485e-05,3.65495314170499
"AC106037.3",-0.363822428072161,0.462079350812933,-4.7681911676039,2.30973468360684e-06,1.64785097507854e-05,3.65350929877963
"AL139287.1",0.557508344428158,3.61486478662284,4.76478242984271,2.34774300009807e-06,1.67328329660082e-05,3.63784978148234
"PTOV1-AS1",0.312850098119872,2.88996084025648,4.76348366734498,2.36238231484735e-06,1.68287093946111e-05,3.6318860931309
"AP001207.3",0.351609464655948,0.436458774146961,4.76170405141167,2.38258441096088e-06,1.69640967402217e-05,3.62371686709311
"AC006511.4",0.370765538972751,1.39735897284152,4.75129231686883,2.5041511915549e-06,1.78028321421676e-05,3.57597931847482
"AC026803.2",-0.303761979368738,0.86633095463677,-4.74934223381166,2.52757433807482e-06,1.79513496074893e-05,3.56704904916473
"AL009178.2",0.462337949277947,1.0781598747805,4.74855946831656,2.53703558420962e-06,1.80095225046347e-05,3.56346538898633
"AC009097.2",0.422201489146359,1.04265760602986,4.73570081665698,2.69742177341035e-06,1.90716464138978e-05,3.50467457801104
"AP000525.1",0.538475708222223,0.584740316498524,4.73316830078982,2.73013945977516e-06,1.92741319630342e-05,3.49311320446274
"AL035420.3",0.373237794482744,0.613770416540532,4.73225014545041,2.74209516958274e-06,1.93489005097088e-05,3.48892308885333
"AC011611.2",0.436924397489987,0.46953083103895,4.72812296275166,2.79646186964742e-06,1.97129007777831e-05,3.47009752995197
"AC004801.6",0.266783933343272,0.954885182844454,4.7261565135269,2.82272883819944e-06,1.98881729673535e-05,3.46113323194127
"AL022328.3",0.471012565145453,1.55609127442618,4.72405255073621,2.85109538881141e-06,2.00780567470395e-05,3.45154590811608
"NAPA-AS1",-0.327370437765047,1.54504302621342,-4.72248644500953,2.87238810402633e-06,2.02179611532658e-05,3.44441206962027
"LINC01511",0.445981229784732,0.42326117096663,4.72062750914983,2.8978606636715e-06,2.03871328874477e-05,3.43594720761211
"AL161729.3",0.323644722059511,0.597319626033753,4.71770915670173,2.93828893724012e-06,2.06613015745615e-05,3.42266444314113
"CCDC183-AS1",0.493018499760864,1.9711674421058,4.71723472678213,2.94491231711253e-06,2.06901533131123e-05,3.42050581754345
"AC020663.3",0.286376992171229,0.510662154345883,4.71512618038348,2.97452323873026e-06,2.08850130917485e-05,3.4109145143795
"AC016405.3",0.281146359748029,0.672724621308117,4.71493173610303,2.97726824907788e-06,2.08939379697664e-05,3.41003023231867
"AC012640.4",0.418361879501153,1.91213868858526,4.71302086855275,3.00437428681167e-06,2.1073730771817e-05,3.4013419110987
"AC091053.2",0.408963247546497,0.610269811405758,4.71024699442122,3.04414491009763e-06,2.13315858850934e-05,3.38873551679058
"AC009022.1",0.411141779866721,1.47970334321769,4.70747316841556,3.08442081483453e-06,2.16031370904616e-05,3.37613625773317
"STPG3-AS1",0.374909204294008,0.661901485037259,4.70297934894747,3.15076063225784e-06,2.20459934466373e-05,3.35573913418748
"AC012146.1",-0.331765583586013,0.970852302295093,-4.69845350234431,3.2189587354221e-06,2.24898763101743e-05,3.33521499561483
"AC108134.2",0.343911113790833,1.04981368263066,4.69614169670344,3.25433975867891e-06,2.27035041432245e-05,3.32473835946919
"AC104035.1",0.446545667287597,0.432468915810547,4.6906579250321,3.3397676387242e-06,2.326513319241e-05,3.29990624125327
"AC137630.1",0.265229109308801,0.757400787023174,4.68670433169744,3.40269094679453e-06,2.36685705896758e-05,3.28202000144986
"THAP7-AS1",-0.350775442437958,1.20454204219028,-4.68559183882997,3.42060124401285e-06,2.37814827048191e-05,3.27698956778446
"AC073365.1",0.811999957134891,0.748522894434117,4.68443852388127,3.43926439560804e-06,2.38995157216371e-05,3.27177572199738
"AC084117.1",0.558476025141329,1.1787491186715,4.68423338342573,3.4425942523389e-06,2.39109339153142e-05,3.27084845917109
"AC144450.1",0.369413676481178,0.37355801239025,4.6811108626845,3.49366343343159e-06,2.42181774241204e-05,3.25673891556294
"AL137003.1",0.484926322562363,1.87331129054965,4.67395881741205,3.6133943545366e-06,2.50337413585556e-05,3.22445447895074
"EIPR1-IT1",0.308517947418235,0.343839990709825,4.67147688610751,3.6558580801209e-06,2.52807044603873e-05,3.21326176850346
"SPAG5-AS1",0.279752348722444,1.02063221064181,4.66817167887418,3.71315244537344e-06,2.56499396513643e-05,3.1983649609932
"AL133299.1",0.45132800450697,0.497106956737559,4.66664426048178,3.73992017316021e-06,2.58116399097951e-05,3.19148409987188
"N4BP2L2-IT2",0.441926177137524,1.14314198478979,4.66644269968881,3.74346630769865e-06,2.58235417897499e-05,3.19057624638215
"ZNF341-AS1",0.275871834626424,0.52650153485524,4.66195541783279,3.82325452973502e-06,2.63483015136235e-05,3.17037447751312
"LINC01814",0.272500420976435,0.803821503807029,4.66056316320661,3.84834055009522e-06,2.64970864037024e-05,3.16411022606573
"GARS-DT",0.320311517222867,1.54225953574614,4.66054979568794,3.84858217446552e-06,2.64970864037024e-05,3.16405008928257
"IBA57-DT",0.378869738266974,0.810548910636351,4.65717936271102,3.90997179906951e-06,2.68805820677058e-05,3.14889257763999
"AL592301.1",0.32438305243186,0.498945515413875,4.65653080858702,3.92189211823983e-06,2.69494632419621e-05,3.14597707419298
"OGFR-AS1",0.312226093113707,0.64636928756473,4.65370265686758,3.97428241491894e-06,2.72905884820368e-05,3.13326786051659
"AC093788.1",0.425322047107518,1.04830796730908,4.65312224797733,3.98511707976869e-06,2.73441528183935e-05,3.13066049700487
"UBE2R2-AS1",0.441713328455904,0.955955719051244,4.65213273951255,4.00365398638055e-06,2.74580546255107e-05,3.12621604064012
"PCOTH",0.350870004426717,0.929614685020422,4.65010095094568,4.04197640352808e-06,2.77074746114188e-05,3.1170928661179
"AL161630.1",0.568362304024431,0.783611997568606,4.64994067956883,4.04501429806337e-06,2.77148973848943e-05,3.11637337094722
"TONSL-AS1",0.451416685732826,1.70700020345284,4.64914325674658,4.06016183616334e-06,2.78052435697833e-05,3.11279390017405
"AC024361.1",0.520668212471732,1.17253788120435,4.64749228976661,4.09169635365569e-06,2.80048455762243e-05,3.10538486299556
"AC090948.2",-0.405780378440323,1.0724522462603,-4.64741079508296,4.09325903173933e-06,2.80048455762243e-05,3.10501920329876
"AC133540.1",0.437743152201918,0.489826656596398,4.64657615849879,4.10929640561718e-06,2.81010061968303e-05,3.10127460474846
"AL353622.1",0.470343555942853,1.70392412277162,4.64410221537599,4.15718811035529e-06,2.84148016646078e-05,3.0901789438552
"AC009974.1",-0.296927601171637,0.493066102114229,-4.6423914711917,4.19061853593315e-06,2.86294980074161e-05,3.08250946527486
"AL359182.1",-0.33616113942608,0.522422704933147,-4.64183577431661,4.20153311234835e-06,2.86902376689067e-05,3.08001877495778
"LINC02542",0.81072478740952,2.0592166000864,4.64172058538826,4.2037989800027e-06,2.86918894273078e-05,3.07950252122031
"AL589743.1",0.298883760982674,0.299924936082088,4.63888802562439,4.25988866381436e-06,2.90467444435942e-05,3.06681131930686
"LINC01816",0.487802951284653,1.49990934279235,4.63415137608922,4.35529223086816e-06,2.96544777448545e-05,3.04560506413455
